,UID,predict
7884,40028722,1
7885,40028727,1
7886,40028738,1
7887,40028752,1
7888,40028762,1
7889,40028763,1
7890,40028806,2
7891,40028914,1
7892,40028986,1
7893,40029038,1
7894,40029070,2
7895,40029202,1
7896,40029399,1
7897,40029765,1
7898,40029987,1
7899,40030020,1
7900,40030089,1
7901,40030132,1
7902,40030165,1
7903,40030194,1
7904,40030201,1
7905,40030218,1
7906,40030419,1
7907,40030530,1
7908,40030537,1
7909,40030541,1
7910,40030655,1
7911,40030773,1
7912,40030919,1
7913,41000255,2
7914,41000487,2
7915,41000542,2
7916,41000565,1
7917,41000739,2
7918,41000778,2
7919,41000789,0
7920,41001243,2
7921,41001728,2
7922,41001733,2
7923,41001789,2
7924,41002041,1
7925,41002167,1
7926,41002193,0
7927,41002271,1
7928,41002357,1
7929,41002382,2
7930,41002401,2
7931,41002403,0
7932,41002427,2
7933,41002485,1
7934,41002507,1
7935,41002548,2
7936,41002597,1
7937,41002602,1
7938,41002642,2
7939,41004705,1
7940,41004970,2
7941,41005194,0
7942,41005273,1
7943,41005290,1
7944,41005353,2
7945,41005405,1
7946,41005423,1
7947,41005448,2
7948,41005515,2
7949,41005544,2
7950,41005591,2
7951,41005604,2
7952,41005637,2
7953,41005638,1
7954,41006144,2
7955,41006371,2
7956,41006415,2
7957,41008715,2
7958,41008741,1
7959,41008788,1
7960,41008792,1
7961,41008816,2
7962,41008820,1
7963,41008823,1
7964,41008854,1
7965,41008856,1
7966,41008874,2
7967,41008913,2
7968,41008915,2
7969,41009005,1
7970,41009918,2
7971,41010147,1
7972,41010222,1
7973,41010266,2
7974,41010297,2
7975,41010338,1
7976,41010362,2
7977,41010405,1
7978,41010418,1
7979,41010432,1
7980,41010467,2
7981,41010524,2
7982,41010607,0
7983,41010612,0
7984,41010869,2
7985,41010913,1
7986,41011205,2
7987,41011248,2
7988,41011386,2
7989,41011437,1
7990,41011439,0
7991,41011442,0
7992,41011517,2
7993,41011519,0
7994,41011530,2
7995,41011652,2
7996,41011680,2
7997,41011714,2
7998,41011730,1
7999,41011758,1
8000,41011766,1
8001,41011784,1
8002,41011792,1
8003,41011794,2
8004,41011814,1
8005,41011889,1
8006,41011891,1
8007,41011953,1
8008,41011975,1
8009,410141,1
8010,41014772,1
8011,41014830,1
8012,41014831,1
8013,41014871,0
8014,41014885,1
8015,41014956,1
8016,41014960,1
8017,41014995,2
8018,41015000,1
8019,41015069,1
8020,41015070,2
8021,41015179,1
8022,41015181,2
8023,41015182,2
8024,41015232,2
8025,41015325,2
8026,41015421,1
8027,41015516,2
8028,41015517,2
8029,41015519,2
8030,41015554,1
8031,41015559,2
8032,41015565,1
8033,41015622,2
8034,41015690,1
8035,41015720,1
8036,41016438,2
8037,41020007,2
8038,41020259,1
8039,41020366,2
8040,41020374,2
8041,41020395,2
8042,41020424,2
8043,41020446,2
8044,41020450,1
8045,41020455,1
8046,41020470,1
8047,41020548,2
8048,41020557,2
8049,41020580,1
8050,41020603,1
8051,41020624,2
8052,41020682,1
8053,41020696,2
8054,41020719,1
8055,41020733,1
8056,41020776,1
8057,41020781,2
8058,41020851,2
8059,41020865,1
8060,41020895,2
8061,41020899,2
8062,41020939,1
8063,41020959,1
8064,41020974,2
8065,41020986,1
8066,41020988,2
8067,41021117,2
8068,41021134,0
8069,41021358,2
8070,41021372,2
8071,41021439,2
8072,41021522,1
8073,41021586,1
8074,41021600,2
8075,41021658,1
8076,410220,1
8077,41022154,1
8078,41022387,1
8079,41022477,1
8080,41022480,1
8081,41022534,1
8082,41022582,1
8083,41022768,1
8084,41022769,1
8085,41022784,2
8086,41022802,2
8087,41022812,2
8088,41022814,1
8089,41022846,2
8090,41022910,2
8091,41022986,2
8092,41022991,1
8093,41023062,2
8094,41023096,1
8095,41023097,1
8096,41023112,2
8097,41023199,2
8098,41023224,1
8099,41023694,1
8100,41024090,1
8101,41024107,1
8102,41024151,1
8103,41024272,1
8104,41024273,1
8105,41024427,1
8106,41024454,1
8107,41024696,1
8108,41024717,1
8109,41024825,2
8110,41024865,1
8111,41024991,1
8112,41025016,2
8113,41025472,1
8114,41025571,2
8115,41025624,1
8116,41025745,1
8117,41025763,1
8118,41025788,1
8119,41025853,2
8120,41025924,1
8121,41025925,1
8122,41025945,1
8123,41026008,2
8124,41026019,1
8125,41026022,1
8126,41026137,1
8127,41026151,1
8128,41026152,2
8129,41026160,1
8130,41026186,1
8131,41026215,1
8132,41026313,1
8133,41026363,1
8134,41026366,2
8135,41026367,1
8136,41026372,1
8137,41026568,2
8138,41026581,2
8139,410299,1
8140,410327,1
8141,410338,1
8142,410348,1
8143,41037371,1
8144,41037388,1
8145,41037495,1
8146,41037561,2
8147,41037669,2
8148,41037670,1
8149,41037787,0
8150,41037826,1
8151,410379,1
8152,41038084,1
8153,41038161,1
8154,41038340,1
8155,41038476,1
8156,41038730,1
8157,41038733,2
8158,41038742,2
8159,41039143,1
8160,41039775,2
8161,41039792,2
8162,41039824,1
8163,41039825,1
8164,41039836,2
8165,41039837,2
8166,41039839,1
8167,41039841,2
8168,41039854,1
8169,41039859,2
8170,41039876,1
8171,41039878,2
8172,41039887,1
8173,41039891,2
8174,41039901,1
8175,41039916,2
8176,41039928,2
8177,41039936,2
8178,41039938,1
8179,41039970,0
8180,41039973,2
8181,41039981,2
8182,41040049,1
8183,41040050,1
8184,41040055,1
8185,41040186,2
8186,41040278,1
8187,41040280,1
8188,41040369,2
8189,41040434,1
8190,41040493,1
8191,41040496,1
8192,41041038,1
8193,41041044,2
8194,41041045,2
8195,41041176,1
8196,41041177,1
8197,41041688,0
8198,41041965,1
8199,41042209,1
8200,41042368,2
8201,41042644,2
8202,41042755,1
8203,41042784,1
8204,41042809,1
8205,41042887,2
8206,41042913,2
8207,41042938,1
8208,41042956,1
8209,41042957,1
8210,41043056,2
8211,41043065,1
8212,41043099,1
8213,41043227,2
8214,41043228,2
8215,41043229,1
8216,41043276,2
8217,41043314,1
8218,41043315,2
8219,41043356,2
8220,41043384,2
8221,41043388,1
8222,41043390,2
8223,41043418,2
8224,41043533,2
8225,41043534,1
8226,41043539,2
8227,41043541,1
8228,41043562,1
8229,410436,2
8230,410437,1
8231,41043708,2
8232,41043735,1
8233,41043758,2
8234,41043860,1
8235,41043866,1
8236,41043869,1
8237,41043877,1
8238,41043899,1
8239,41043938,2
8240,41044026,1
8241,41044084,1
8242,41044127,1
8243,41044498,2
8244,41044505,2
8245,41044508,2
8246,41044561,1
8247,41044562,1
8248,41044563,1
8249,41044577,1
8250,41044579,1
8251,41044621,1
8252,41044639,2
8253,41044650,1
8254,41044672,1
8255,41044673,1
8256,41044726,2
8257,41044748,1
8258,41044804,1
8259,41044805,1
8260,41044915,2
8261,41044987,1
8262,41044988,1
8263,41047211,1
8264,410473,1
8265,410478,0
8266,41048724,2
8267,41048761,1
8268,41048762,2
8269,41048781,1
8270,41051101,1
8271,41051162,2
8272,41051196,2
8273,41051221,2
8274,41051527,2
8275,41051658,2
8276,41051661,2
8277,41051668,2
8278,41051699,1
8279,41051702,2
8280,41051872,2
8281,41051878,1
8282,41051879,1
8283,41051880,1
8284,41051881,2
8285,41051883,2
8286,41051952,1
8287,41051961,2
8288,41051963,2
8289,41051994,2
8290,41052028,2
8291,41052034,2
8292,41052039,2
8293,41052045,2
8294,41052073,2
8295,41052077,2
8296,41052421,2
8297,41052499,2
8298,41052627,1
8299,41053090,2
8300,41053091,1
8301,41053226,2
8302,411025,0
8303,411104,1
8304,411123,1
8305,411590,1
8306,412652,1
8307,412772,2
8308,412801,1
8309,413509,2
8310,413774,0
8311,413818,1
8312,414120,2
8313,414263,0
8314,415048,1
8315,416066,0
8316,416165,1
8317,416351,0
8318,416951,1
8319,417019,2
8320,417114,0
8321,417253,1
8322,418185,1
8323,418428,2
8324,42000771,2
8325,42001416,1
8326,42001506,1
8327,42001522,2
8328,42003334,0
8329,42003467,1
8330,42003809,0
8331,42004039,2
8332,42004045,1
8333,42004154,2
8334,42004278,2
8335,42004329,2
8336,42004338,0
8337,42004614,0
8338,42004776,1
8339,42004792,2
8340,42005142,2
8341,42005389,1
8342,42005434,0
8343,42005624,1
8344,42006339,2
8345,42006549,2
8346,42006799,1
8347,42007658,0
8348,42007677,1
8349,42007895,0
8350,42008007,1
8351,42008607,0
8352,42008926,1
8353,42008932,0
8354,42008939,2
8355,42009283,2
8356,42009327,1
8357,42009330,1
8358,42009355,1
8359,42009668,1
8360,42009688,1
8361,42013210,0
8362,42017125,2
8363,42017168,1
8364,42017656,2
8365,42017661,0
8366,42017662,0
8367,42018389,0
8368,42018400,2
8369,42018747,2
8370,42018995,1
8371,42019096,1
8372,42020286,1
8373,42020311,2
8374,42020765,1
8375,42020927,2
8376,42025124,1
8377,42025969,1
8378,42026888,2
8379,42027274,1
8380,42027591,2
8381,42027624,2
8382,42027783,2
8383,42028729,1
8384,42029072,1
8385,42029697,2
8386,42031132,2
8387,42031258,0
8388,42031756,1
8389,42031947,2
8390,42031996,2
8391,42032068,1
8392,42032309,1
8393,42035233,1
8394,42035305,1
8395,42035449,1
8396,42035689,0
8397,42037261,2
8398,42037640,1
8399,42037666,1
8400,42039303,2
8401,42039720,1
8402,42039858,1
8403,42040012,0
8404,42040021,1
8405,42050956,1
8406,42052511,2
8407,42052862,2
8408,42052954,2
8409,42053516,1
8410,42054137,1
8411,42054190,1
8412,42054393,2
8413,42054750,2
8414,42055455,2
8415,42055893,2
8416,42056200,1
8417,42056253,0
8418,42057032,1
8419,42057047,2
8420,42057293,1
8421,42057375,2
8422,42057503,1
8423,42058134,1
8424,42058246,2
8425,42058276,2
8426,42058787,1
8427,42059601,1
8428,42059934,1
8429,42060302,2
8430,42061076,2
8431,42061082,1
8432,42061256,0
8433,42061524,2
8434,42061530,2
8435,42061733,2
8436,42061967,2
8437,42061986,1
8438,42062457,2
8439,42062494,1
8440,42062539,2
8441,42063634,2
8442,42064494,1
8443,42064722,0
8444,42065704,1
8445,42065959,1
8446,42066062,2
8447,42066396,2
8448,42066448,2
8449,42066488,1
8450,42066657,1
8451,42066729,2
8452,42066731,2
8453,42066772,1
8454,42066774,1
8455,42066777,1
8456,42066847,1
8457,42066910,2
8458,42067235,1
8459,42068249,2
8460,42068264,0
8461,42068310,2
8462,42068348,1
8463,42068379,1
8464,42068591,0
8465,42068780,2
8466,42069304,2
8467,42069305,2
8468,42069581,1
8469,42069837,1
8470,42070163,2
8471,42071006,1
8472,42071636,2
8473,42071778,1
8474,42071822,2
8475,42071823,1
8476,42072748,2
8477,42072814,0
8478,42073024,0
8479,42073138,1
8480,42073902,2
8481,42074753,1
8482,42074763,2
8483,42075466,2
8484,42075503,1
8485,42075843,1
8486,42076299,1
8487,42076504,2
8488,42076719,0
8489,42077100,0
8490,42077146,1
8491,42077199,2
8492,42077200,2
8493,42077367,2
8494,42077401,2
8495,42077459,2
8496,42077497,1
8497,42077503,1
8498,42077541,2
8499,42077615,2
8500,42077663,1
8501,42077804,1
8502,42078021,2
8503,42078042,2
8504,42078053,1
8505,42078054,2
8506,42078055,2
8507,42078071,2
8508,42078160,2
8509,42078161,2
8510,42078774,2
8511,42079705,2
8512,42081633,1
8513,42081864,2
8514,42083134,2
8515,42083781,2
8516,42084692,1
8517,42084745,2
8518,42084951,1
8519,42085134,2
8520,42085176,1
8521,4209213,1
8522,4210614,0
8523,4211284,2
8524,4211287,2
8525,4211533,2
8526,425099,0
8527,425160,2
8528,425293,0
8529,425957,1
8530,426089,0
8531,426220,0
8532,426222,2
8533,426449,0
8534,426476,0
8535,426548,2
8536,426621,0
8537,426991,2
8538,427949,2
8539,428289,2
8540,428298,2
8541,428302,0
8542,429430,2
8543,429507,1
8544,429593,2
8545,429805,0
8546,43000011,2
8547,43000056,0
8548,43000063,0
8549,43000080,0
8550,43000094,0
8551,43000149,0
8552,43000154,2
8553,43000193,2
8554,43000264,0
8555,43000282,0
8556,43000312,2
8557,43000801,0
8558,43000809,0
8559,43001227,1
8560,43001238,0
8561,43001262,2
8562,43002127,2
8563,43002308,0
8564,43002891,0
8565,43003984,2
8566,43004577,0
8567,43004722,2
8568,43005418,0
8569,43006416,0
8570,43006551,0
8571,43006606,2
8572,43006649,0
8573,43006770,2
8574,43006843,0
8575,43006870,0
8576,43006918,0
8577,43006932,0
8578,43007002,0
8579,43007277,0
8580,43007288,0
8581,43007308,1
8582,43007680,2
8583,43008179,2
8584,43008250,1
8585,43008385,0
8586,43008392,0
8587,43008428,2
8588,43008682,0
8589,43008779,0
8590,43008875,0
8591,43009077,0
8592,43009240,0
8593,43009443,0
8594,43009779,0
8595,43010322,2
8596,43010773,0
8597,43010863,0
8598,43012535,0
8599,43013910,0
8600,43013957,0
8601,43016757,2
8602,43016849,0
8603,43016871,0
8604,43017207,0
8605,43017741,2
8606,43017742,0
8607,43017893,2
8608,43017946,0
8609,43017952,1
8610,43018273,0
8611,43018677,2
8612,43020298,0
8613,43020324,2
8614,43020330,1
8615,43020582,0
8616,43020651,0
8617,43021084,0
8618,43021116,2
8619,43021265,1
8620,43021281,2
8621,43023878,2
8622,43023887,0
8623,43027374,2
8624,43028250,2
8625,43028655,0
8626,43029594,2
8627,43029899,2
8628,43031743,2
8629,43036445,1
8630,43036495,0
8631,43036644,0
8632,43037002,0
8633,43037069,2
8634,43037986,2
8635,43038555,0
8636,43038558,0
8637,43038953,0
8638,43039794,0
8639,43040426,0
8640,43040876,0
8641,43041089,2
8642,43041220,1
8643,43043913,0
8644,43043943,0
8645,43043984,2
8646,43044002,0
8647,43044051,0
8648,43044060,0
8649,43044063,0
8650,43044102,2
8651,43044158,1
8652,43044174,2
8653,43048977,0
8654,43048984,0
8655,43049120,0
8656,43049508,0
8657,43049596,2
8658,43049685,2
8659,43049695,1
8660,43049719,1
8661,43049857,2
8662,43050842,0
8663,43050843,2
8664,43052343,0
8665,43052608,1
8666,43052993,2
8667,43054791,0
8668,43055082,0
8669,43056186,1
8670,43058812,0
8671,43058990,0
8672,43059738,0
8673,43061119,0
8674,43061221,1
8675,43061303,0
8676,43061335,0
8677,43061451,2
8678,43061503,0
8679,43061716,0
8680,43062081,1
8681,43062158,0
8682,43062178,0
8683,43062374,1
8684,43062375,1
8685,43062401,0
8686,43066936,0
8687,43067360,2
8688,43067446,2
8689,43067820,0
8690,43067878,0
8691,43068456,0
8692,43068478,2
8693,43070621,2
8694,43070792,1
8695,43071998,0
8696,43072136,2
8697,43072150,0
8698,43072577,1
8699,43072704,0
8700,43073055,2
8701,43073251,2
8702,43073327,0
8703,43073576,2
8704,43073606,2
8705,43073848,2
8706,43074228,0
8707,43074517,0
8708,43075045,0
8709,43075092,1
8710,43075117,0
8711,43075125,2
8712,43075142,2
8713,43075170,2
8714,43077002,2
8715,43077003,1
8716,43077038,0
8717,43077145,2
8718,43077605,1
8719,43077646,2
8720,43077685,2
8721,43077727,2
8722,43077732,2
8723,43078100,0
8724,43078206,2
8725,43078269,2
8726,43079161,0
8727,43079194,2
8728,43079448,0
8729,43079508,0
8730,43079609,0
8731,43079651,2
8732,43079697,2
8733,43079908,2
8734,43080113,2
8735,43081254,2
8736,43082009,2
8737,43082012,2
8738,43083368,2
8739,43083375,2
8740,43083382,2
8741,43083615,1
8742,43084647,1
8743,43085069,2
8744,43085275,2
8745,43087011,1
8746,43087611,2
8747,43088249,2
8748,43090234,0
8749,43090246,0
8750,43090247,0
8751,43090560,0
8752,43091102,0
8753,43091132,2
8754,43091141,0
8755,43091160,0
8756,43092919,1
8757,43093008,1
8758,43093075,2
8759,43093100,0
8760,43093126,0
8761,43093129,2
8762,43093161,1
8763,43093168,0
8764,43093297,0
8765,43093308,1
8766,43093317,2
8767,43093334,2
8768,43093344,2
8769,43093370,0
8770,43093419,2
8771,43093491,0
8772,43093499,0
8773,43093543,2
8774,43093861,0
8775,43093894,2
8776,43093906,2
8777,43093919,2
8778,43093928,0
8779,43094016,0
8780,43094040,2
8781,43094070,0
8782,43094098,2
8783,43094105,1
8784,43094106,2
8785,43094122,0
8786,43094145,0
8787,43094149,2
8788,43094161,2
8789,43094229,1
8790,43094463,2
8791,43094464,2
8792,43094513,0
8793,43094541,2
8794,43094554,0
8795,43094559,2
8796,43094838,2
8797,43094853,1
8798,43094894,1
8799,43095240,2
8800,43095641,0
8801,43095688,2
8802,43096327,1
8803,43096467,0
8804,43096581,2
8805,43096609,0
8806,43096611,1
8807,43096706,2
8808,43096711,0
8809,43096745,2
8810,43105212,0
8811,43106797,2
8812,43107751,1
8813,43108142,1
8814,43109105,1
8815,43109708,0
8816,43110377,0
8817,43113005,2
8818,43113712,1
8819,43114983,1
8820,43115886,0
8821,43116533,1
8822,43116752,1
8823,43116910,0
8824,43116921,0
8825,43117138,2
8826,43117143,1
8827,43118064,1
8828,43118091,0
8829,43118238,2
8830,43118335,0
8831,43118499,2
8832,43118525,2
8833,43123005,0
8834,43123034,1
8835,43123056,2
8836,43123159,2
8837,43123441,1
8838,43123493,2
8839,43123616,0
8840,43123654,2
8841,43123780,0
8842,43124258,2
8843,43124602,2
8844,43124667,0
8845,43124779,2
8846,43124795,0
8847,43124831,2
8848,43124836,2
8849,43124848,2
8850,43124882,2
8851,43124909,0
8852,43124981,2
8853,43125058,1
8854,43125075,1
8855,43125109,2
8856,43125132,0
8857,43125207,2
8858,43125236,1
8859,43125252,1
8860,43125364,2
8861,43125407,1
8862,43125513,0
8863,43125608,1
8864,43125663,1
8865,43129875,2
8866,43130023,1
8867,43130113,2
8868,43130131,0
8869,43130384,2
8870,43130426,2
8871,43130444,0
8872,43130643,2
8873,43130944,0
8874,43131104,0
8875,43131106,2
8876,43136248,1
8877,43136252,1
8878,43136713,2
8879,43136716,2
8880,43136800,2
8881,43136811,1
8882,43136815,2
8883,43136821,2
8884,43136848,2
8885,43137109,0
8886,43137231,2
8887,43137295,2
8888,43139327,1
8889,43139331,1
8890,43139649,1
8891,43140338,1
8892,43140339,2
8893,43140893,1
8894,43140923,2
8895,43140944,2
8896,43141651,2
8897,43142621,1
8898,43142907,1
8899,43142912,1
8900,43142924,1
8901,43143486,0
8902,43143487,0
8903,43143926,2
8904,43152261,2
8905,43152445,2
8906,43152464,2
8907,43152980,2
8908,43153071,2
8909,43153075,2
8910,43154707,2
8911,43154713,2
8912,43154722,2
8913,43154733,1
8914,43154737,1
8915,43154738,1
8916,43154740,2
8917,43154742,2
8918,43154758,2
8919,43154759,0
8920,43154763,2
8921,43154771,2
8922,43155210,2
8923,43155225,0
8924,43155274,2
8925,43155292,0
8926,43155339,2
8927,43155349,0
8928,43155746,2
8929,43159410,2
8930,43159426,2
8931,43159433,2
8932,43159468,2
8933,43159584,2
8934,43159595,2
8935,43159622,2
8936,43160128,2
8937,43161594,1
8938,43161595,2
8939,43161618,2
8940,43161636,2
8941,43161668,2
8942,43161680,2
8943,43161698,1
8944,43161701,2
8945,43161703,1
8946,43161711,0
8947,43161748,2
8948,43161749,2
8949,43161771,0
8950,43161776,2
8951,43161789,2
8952,43161812,1
8953,43161896,1
8954,43161925,2
8955,43161949,0
8956,43161985,2
8957,43161987,2
8958,43162057,1
8959,43162097,1
8960,43162101,1
8961,43162111,1
8962,43162158,1
8963,43162168,2
8964,43162189,1
8965,43162241,1
8966,43162256,1
8967,43162272,1
8968,43162319,2
8969,43162341,2
8970,43162407,2
8971,43162418,0
8972,43162431,2
8973,43162463,2
8974,43162517,2
8975,43162621,1
8976,43162677,1
8977,43162694,2
8978,43162696,1
8979,43162737,2
8980,43162865,1
8981,43162879,2
8982,43162888,2
8983,43162927,1
8984,43162983,1
8985,43163056,2
8986,43163102,2
8987,43163308,1
8988,43163317,2
8989,43167351,0
8990,43167367,2
8991,43167572,2
8992,43167666,2
8993,43167737,2
8994,43167757,1
8995,43167830,0
8996,43167859,2
8997,43168455,1
8998,43172658,2
8999,43190949,0
9000,43190963,1
9001,43192188,2
9002,43192548,2
9003,43193389,2
9004,43193705,1
9005,43193718,1
9006,43193944,2
9007,43194067,1
9008,43194069,2
9009,43194224,1
9010,43194227,2
9011,43194526,2
9012,43194650,2
9013,43194651,1
9014,43194837,2
9015,43194839,1
9016,43195004,0
9017,43195181,0
9018,43195353,2
9019,43195738,2
9020,43195794,1
9021,43195829,2
9022,43195923,2
9023,43197747,0
9024,43197934,0
9025,43197935,2
9026,43197958,2
9027,43197959,2
9028,43200219,2
9029,43200220,1
9030,43201062,0
9031,43201473,1
9032,43201824,2
9033,43201835,1
9034,43201838,2
9035,43201839,2
9036,43202431,2
9037,43203859,0
9038,43204005,2
9039,43204029,1
9040,43204054,1
9041,43204294,2
9042,43204333,2
9043,43204339,1
9044,43204355,1
9045,43204360,1
9046,43204363,2
9047,43204365,1
9048,43204368,1
9049,43204370,2
9050,43206167,2
9051,43206175,1
9052,43206177,2
9053,43206189,2
9054,43206200,2
9055,43206212,2
9056,43206224,1
9057,43206233,1
9058,43206238,0
9059,43206256,2
9060,43206257,0
9061,43206262,2
9062,43206789,1
9063,43206882,2
9064,43206945,2
9065,43207022,2
9066,43207027,2
9067,43207073,2
9068,43207076,2
9069,43207081,2
9070,43207095,1
9071,43207096,1
9072,43207105,2
9073,43207111,2
9074,43207140,2
9075,43207151,2
9076,43207166,1
9077,43207179,1
9078,43207180,1
9079,43207191,1
9080,43207204,2
9081,43207225,1
9082,43207241,2
9083,43207243,1
9084,43207660,2
9085,43207676,2
9086,43207720,1
9087,43207725,2
9088,43207768,1
9089,43207779,2
9090,43207785,2
9091,43207791,1
9092,43207793,1
9093,43207798,2
9094,43207814,2
9095,43207826,2
9096,43207830,2
9097,43207854,2
9098,43207861,2
9099,43207865,2
9100,43207878,0
9101,43207889,1
9102,43207899,1
9103,43207901,1
9104,43207905,2
9105,43207912,2
9106,43207947,0
9107,43207948,1
9108,43210136,1
9109,43210581,1
9110,43212337,1
9111,43212340,2
9112,43212343,2
9113,43212349,0
9114,43212372,2
9115,43212418,2
9116,43212419,2
9117,43212448,2
9118,43212451,2
9119,43212456,1
9120,43212482,1
9121,43212483,1
9122,43212486,2
9123,43212492,1
9124,43212514,2
9125,43212531,2
9126,43212543,2
9127,43212574,1
9128,43212577,1
9129,43212578,2
9130,43212604,1
9131,43212614,1
9132,43212644,1
9133,43212646,2
9134,43212679,1
9135,43212696,2
9136,43212716,2
9137,43212761,2
9138,43212798,1
9139,43212865,1
9140,43212889,2
9141,43212929,2
9142,43212960,2
9143,43212961,1
9144,43212971,1
9145,43212983,1
9146,43212984,1
9147,43212998,1
9148,43213009,2
9149,43213487,2
9150,43213496,2
9151,43213557,1
9152,43213571,2
9153,43213575,1
9154,43213589,1
9155,43213598,1
9156,43213614,0
9157,43213616,1
9158,43213639,1
9159,43213664,1
9160,43213696,2
9161,43213707,0
9162,43213735,1
9163,43213738,2
9164,43213753,2
9165,43213755,2
9166,43213770,2
9167,43213772,2
9168,43213791,1
9169,43213848,1
9170,43213864,2
9171,43213872,1
9172,43213879,2
9173,43213896,2
9174,43213906,2
9175,43213922,1
9176,43213928,1
9177,43213932,2
9178,43213946,2
9179,43213948,1
9180,43213949,2
9181,43213957,0
9182,43213958,0
9183,43213968,1
9184,43213977,1
9185,43213978,2
9186,43213979,1
9187,43214362,1
9188,43214843,1
9189,43214858,0
9190,43215515,1
9191,43215527,1
9192,43215537,1
9193,43215567,0
9194,43215595,1
9195,43215670,2
9196,43215920,2
9197,43216020,1
9198,43216021,1
9199,43216031,1
9200,43216036,1
9201,43216381,1
9202,43216400,2
9203,43216418,1
9204,43216492,2
9205,43216503,1
9206,43216504,1
9207,43216509,2
9208,43216512,1
9209,43216530,2
9210,43216556,0
9211,43216559,2
9212,43216599,1
9213,43218077,2
9214,43218079,1
9215,43218083,1
9216,43230122,1
9217,43252167,2
9218,43252195,2
9219,43252228,2
9220,43252241,2
9221,43252463,1
9222,43252475,2
9223,43252669,2
9224,43252729,1
9225,43252773,2
9226,43252861,2
9227,43252862,2
9228,43253405,1
9229,43253567,1
9230,43253577,1
9231,43253673,2
9232,43253751,1
9233,43253755,2
9234,43253760,1
9235,43253913,2
9236,43253925,1
9237,43254166,2
9238,43254168,2
9239,43254350,1
9240,43254353,2
9241,43254697,2
9242,43254932,2
9243,43254933,1
9244,43255250,1
9245,43255253,1
9246,43255254,1
9247,43255255,1
9248,43255482,1
9249,43256039,1
9250,43256835,2
9251,43256929,1
9252,43256934,1
9253,43257017,2
9254,43257211,1
9255,43257364,2
9256,43257531,1
9257,43257536,1
9258,43257583,1
9259,43257723,2
9260,43257732,1
9261,43257733,1
9262,43258666,1
9263,43258883,2
9264,43258885,1
9265,43258887,1
9266,43258888,1
9267,43258983,1
9268,43259678,2
9269,43259679,1
9270,43259684,2
9271,43266767,2
9272,43266789,2
9273,43266799,2
9274,43266811,2
9275,43266844,0
9276,43266861,2
9277,43267340,1
9278,43268670,1
9279,43268676,2
9280,43268684,2
9281,43268689,2
9282,43269187,2
9283,43269194,2
9284,43269203,1
9285,43269208,1
9286,43269209,1
9287,43269212,2
9288,43269216,1
9289,43269246,1
9290,43269248,1
9291,43269251,1
9292,43269260,2
9293,43269266,2
9294,43269444,2
9295,43270426,2
9296,43270428,1
9297,43270432,2
9298,43270447,1
9299,43270495,2
9300,43270515,2
9301,43270683,1
9302,43270690,1
9303,43270699,1
9304,43270712,1
9305,43270871,2
9306,43270924,2
9307,43271067,1
9308,43271099,2
9309,43271106,2
9310,43271116,0
9311,43271127,1
9312,43271149,2
9313,43271151,2
9314,43271161,2
9315,43271175,2
9316,43271181,1
9317,43271201,1
9318,43271205,1
9319,43271207,2
9320,43271208,2
9321,43271210,2
9322,43271213,2
9323,43271235,1
9324,43271374,1
9325,43271378,1
9326,43271389,2
9327,43271406,2
9328,43271417,2
9329,43271428,2
9330,43271432,2
9331,43271449,1
9332,43271460,1
9333,43271819,2
9334,43271830,2
9335,43271832,2
9336,43271874,2
9337,43271877,1
9338,43271878,1
9339,43271881,2
9340,43271907,2
9341,43271970,1
9342,43271986,1
9343,43271990,1
9344,43272010,1
9345,43272058,2
9346,43272065,2
9347,43272077,1
9348,43272079,0
9349,43272089,2
9350,43272096,1
9351,43272109,1
9352,43272118,1
9353,43272151,1
9354,43272172,2
9355,43272176,1
9356,43272192,1
9357,43272194,1
9358,43272234,1
9359,43272249,1
9360,43272389,1
9361,43272390,2
9362,43272414,1
9363,43272424,1
9364,43272439,1
9365,43272441,1
9366,43272459,1
9367,43272461,2
9368,43272482,1
9369,43272484,2
9370,43272491,2
9371,43272493,1
9372,43272511,1
9373,43272512,2
9374,43272517,2
9375,43272560,2
9376,43272763,1
9377,43272768,2
9378,43272772,1
9379,43272793,1
9380,43272794,1
9381,43273068,2
9382,43273071,2
9383,43273116,1
9384,43273123,1
9385,43273126,1
9386,43273133,2
9387,43273150,2
9388,43273169,1
9389,43273173,1
9390,43273177,1
9391,43273181,1
9392,43273188,1
9393,43273190,1
9394,43273193,1
9395,43273206,2
9396,43273216,1
9397,43273218,1
9398,43273249,1
9399,43273278,2
9400,43273299,2
9401,43273406,2
9402,43273416,1
9403,43273420,1
9404,43273421,1
9405,43273422,1
9406,43273444,1
9407,43273445,1
9408,43273512,2
9409,43273517,1
9410,43273526,2
9411,43273539,1
9412,43273540,1
9413,43273542,1
9414,43273549,1
9415,43273552,1
9416,43273572,1
9417,43273576,1
9418,43273580,0
9419,43273582,1
9420,43273584,1
9421,43273616,1
9422,43274088,2
9423,43274092,1
9424,43274101,2
9425,43274310,1
9426,43274473,1
9427,43274505,1
9428,43274510,1
9429,43275052,2
9430,43278828,1
9431,43280806,1
9432,43285223,2
9433,43285660,2
9434,432859,2
9435,43286726,2
9436,43286727,2
9437,43286741,1
9438,43286742,2
9439,43287992,1
9440,43287998,2
9441,43287999,1
9442,43288456,1
9443,43288459,1
