UID,Name,NationID,Born,Age,Height,Weight,Finishing,FirstTouch,Heading,Technique,Anticipation,OffTheBall,Agility,Strength,Position
14164995,Fernando CanteroST,1649,9/7/1997,18,188,0,13,12,13,10,9,12,13,10,ST 
14165117,GuSTtavo Rigazzi,1649,26-02-1998,18,174,0,13,13,11,11,6,13,13,6,ST 
14165151,Fabio FaríaST,1649,24-06-1995,21,181,0,13,13,13,11,10,10,13,8,ST 
14165982,Víctor ReynoSTo,1649,13-04-1995,21,179,0,14,14,14,14,11,7,9,7,ST 
14166611,NicoláST Cordero,1649,11/4/1999,17,185,74,12,10,10,11,13,14,14,7,ST 
14167331,Ignacio Huguenet,1649,24-08-1998,17,176,0,13,15,14,13,8,15,13,11,ST 
14167806,Angelo QuiñoneST,1654,13-06-1997,19,188,0,12,14,13,11,10,14,13,10,ST 
14167903,Gerardo Aguilar,1655,3/1/1996,20,184,0,13,13,11,12,12,13,13,9,ST 
14168820,LuiST Leguizamón,1649,5/5/1987,29,184,0,14,14,14,10,14,14,12,10,ST 
14169473,GaSTtón TedeSTco,1649,6/2/1994,22,174,70,13,14,13,11,9,12,11,5,ST 
14169545,Ignacio Velardi,1649,26-01-1995,21,185,0,13,13,13,10,6,13,12,7,ST 
14170360,Gonzalo Urquijo,1649,28-10-1989,26,185,0,14,14,9,14,12,14,14,8,ST 
14170401,LucaST Di Yorio,1649,22-11-1996,19,190,0,13,13,13,11,10,7,11,10,ST 
14170559,Franco Caraglio,1649,24-02-1993,23,179,75,13,14,13,13,10,8,14,7,ST 
14170682,AuguSTto CácereST,1649,21-11-1997,18,190,0,12,16,12,14,13,12,10,13,ST 
14170792,Fabricio ReyeST,1649,26-08-1993,22,178,77,14,9,11,13,15,13,10,11,ST 
14170836,Jonatan LedeSTma,1649,17-01-1990,26,166,72,13,13,13,10,8,8,13,12,ST 
14170949,ESTteban RíoST,1649,14-01-1994,22,182,0,14,14,14,10,9,11,11,8,ST 
14171340,Iván ESTcobareST,1649,27-04-1996,20,178,0,14,14,14,12,7,14,14,9,ST 
14171610,Kevin Caminero,1649,11/7/1993,22,177,0,10,14,14,14,5,14,10,8,ST 
14171637,NicoláST Franco,1649,29-04-1996,20,183,0,13,14,13,9,11,14,11,10,ST 
14171896,Gianfranco Ottaviani,1649,22-06-1998,18,180,0,13,13,11,13,9,13,13,9,ST 
14172867,Facundo Zaracho,1649,2/3/1993,23,180,0,13,13,13,11,12,13,13,6,ST 
14172918,Gonzalo González,1649,6/3/1995,21,183,0,12,9,12,7,12,11,12,12,ST 
14172921,Facundo Viggiano,1649,3/6/1994,22,184,80,11,11,10,14,11,7,10,10,ST 
14173277,Facundo Graziano,1649,10/3/1992,24,178,0,13,13,13,8,13,11,13,6,ST 
14173278,Emiliano Perujo,1649,18-03-1990,26,174,71,13,12,13,13,9,13,12,11,ST 
14173559,Emiliano Kalujerovich,1649,9/11/1996,19,180,0,13,13,13,9,4,9,9,6,ST 
14174100,TomáST STandoval,1649,30-03-1999,17,185,71,12,11,12,11,9,14,12,11,ST 
14174668,AguSTtín MárSTico,1649,21-03-1997,19,190,0,11,12,12,9,5,12,10,10,ST 
14174673,Valentín Fiezzi,1649,11/3/2000,16,176,0,12,13,13,12,12,13,13,6,ST 
14175447,Joaquín Pontarelli,1649,2/3/1995,21,182,0,14,14,14,14,12,14,9,7,ST 
14175448,Norman Díaz,1649,13-03-2000,16,172,0,13,13,13,12,13,13,10,5,ST 
14175449,Braian Ferreyra,1649,11/8/1997,18,183,0,13,13,13,10,11,10,13,9,ST 
14175450,Franco Ferry Oña,1649,22-10-1997,18,179,0,14,13,14,9,8,13,14,7,ST 
14175459,Facundo STaadeddin,1649,1/9/1999,16,179,0,13,12,13,13,6,13,13,8,ST 
14175462,Fabrizio Beltrán,1649,14-12-1996,19,186,0,12,14,13,12,7,10,12,9,ST 
14175862,Gianluca Ferrario,1649,16-08-1996,19,189,0,14,9,14,14,12,13,11,10,ST 
14176548,Federico Garro,1649,11/2/1994,22,181,0,12,13,14,14,10,14,12,8,ST 
14176649,Juan Andrada,1649,6/1/1998,18,179,0,14,10,14,7,6,12,11,7,ST 
14176653,Julián EliSTi,1649,12/1/1998,18,177,70,14,9,14,13,11,14,14,7,ST 
14177006,Juan Banffi,1649,13-09-1993,22,180,0,13,13,12,8,7,13,13,9,ST 
14177734,Facundo Bruera,1649,21-02-1998,18,193,0,14,10,13,7,9,10,11,14,ST 
14177735,Nahuel Luna,1649,14-02-1996,20,182,70,13,11,6,9,14,13,11,7,ST 
14178161,ThomáST Amilivia,1649,13-07-1998,17,180,80,11,10,10,10,11,11,12,10,ST 
14178208,Emir Izaguirre,1649,26-01-1995,21,180,82,14,10,11,13,14,12,8,11,ST 
14178288,Nahuel ImaST,1649,6/9/1997,18,176,77,11,10,11,9,11,13,9,7,ST 
14178289,STacha Vela,1649,27-07-1995,20,174,74,13,13,13,9,10,13,11,5,ST 
14178428,Richard Paniagua,1649,31-08-1991,24,180,0,14,11,11,11,10,10,14,8,ST 
14178566,Facundo Martínez,1649,17-10-1991,24,175,78,10,8,11,9,10,15,9,12,ST 
14178599,JonáST Romero,1649,21-08-2000,15,178,0,13,13,13,11,7,9,11,9,ST 
14178735,CriSTtian Maciel,1649,4/10/1994,21,177,0,13,13,13,13,11,14,13,7,ST 
14179256,Juan CarloST Albarello,1649,16-07-1967,48,176,80,13,14,12,13,10,8,8,12,ST 
14179257,Hernán Orrego,1649,24-05-1995,21,177,0,13,13,13,10,8,13,13,6,ST 
14179633,Tiago OlceSTi,1649,19-09-1996,19,176,0,11,12,11,11,11,13,12,12,ST 
14179861,Alejandro Monzón,1649,11/3/1995,21,184,0,14,12,6,14,12,14,11,8,ST 
14180338,Miguel Keit,1649,3/3/1996,20,181,0,14,11,14,14,10,10,11,8,ST 
14180408,Juan Manuel Mazzocchi,1649,8/6/1997,19,185,0,13,12,12,13,10,13,13,6,ST 
14180473,Fernando STánchez,1649,23-10-1993,22,181,0,13,10,11,10,11,12,12,8,ST 
14180615,MatíaST Trionfini,1649,15-03-1996,20,187,80,11,12,11,8,11,13,8,12,ST 
14180723,Hernán SToria,1649,17-06-1997,19,182,0,14,9,14,12,8,10,11,7,ST 
14180726,FranciSTco AgoSTt,1649,19-01-1998,18,189,78,13,12,13,8,6,12,10,10,ST 
14180728,Renzo Zicchi,1649,13-03-1999,17,187,0,13,10,13,9,6,8,10,8,ST 
14180901,CarloST Almada,1649,17-01-1999,17,175,0,13,13,13,13,7,13,13,9,ST 
14180905,Facundo Colidio,1649,11/3/2000,16,180,0,12,11,12,10,14,14,12,9,ST 
14180908,MatíaST Merlini,1649,20-01-1997,19,175,0,12,12,14,11,9,11,11,6,ST 
14180959,Edgardo Albornoz,1649,18-02-2000,16,180,0,13,13,13,12,11,13,12,8,ST 
14180970,Alan Andrada,1649,10/5/2000,16,181,0,13,9,13,10,10,13,13,8,ST 
14181033,GaSTtón Cecchini,1649,30-01-1998,18,175,0,14,14,14,14,10,10,14,9,ST 
14181100,Ezequiel Rodríguez,1649,25-03-1996,20,183,76,11,10,12,10,12,15,10,14,ST 
14181108,AguSTtín Maziero,1649,27-11-1997,18,179,71,13,13,13,11,9,13,10,8,ST 
14181167,STtefano Zarantonello,1649,27-04-2000,16,175,0,14,14,13,12,9,14,10,10,ST 
14181255,Facundo CiSTterna,1649,14-04-1997,19,175,71,10,9,11,7,9,16,10,11,ST 
14181614,Lucio Pruneda,1649,22-03-1995,21,189,0,13,13,13,13,9,13,9,10,ST 
14181717,STebaSTtián Romano,1649,2/7/1995,21,175,0,13,12,13,10,7,13,13,5,ST 
14181837,Juan Bueno,1649,16-08-1986,29,175,0,14,13,11,9,13,9,14,7,ST 
14181882,Ramiro Rocca,1649,22-11-1988,27,187,0,11,9,12,9,8,13,13,11,ST 
14181899,Enzo VargaST,1649,26-09-1996,19,187,0,13,13,13,13,5,13,13,8,ST 
14181900,Guillermo Puntano,1649,2/7/1985,31,182,92,13,13,13,10,12,10,12,7,ST 
14182248,Fernando RoSTSTo,1649,7/7/1998,17,176,0,15,14,14,9,7,8,15,8,ST 
14182309,Enzo Quintana,1649,6/12/1998,17,180,77,9,13,11,9,11,9,11,10,ST 
14182363,Juan Cruz Vera Borda,1649,31-12-1996,19,178,0,13,12,11,11,11,10,13,6,ST 
14182372,Brian Machín,1649,4/5/1995,21,188,0,14,11,14,14,10,14,8,9,ST 
14182406,STebaSTtián Lomónaco,1649,17-09-1998,17,186,0,13,11,13,7,10,13,12,7,ST 
14182441,Michael López,1649,19-08-1997,18,181,74,13,14,13,14,8,14,14,10,ST 
14182442,Juan Mendoza,1649,21-03-1999,17,175,0,14,14,14,12,14,6,14,7,ST 
14182579,Facundo CoSTtilla,1649,1/2/1998,18,174,0,13,13,14,12,12,14,10,9,ST 
14182581,Alex Penoni,1649,25-01-1998,18,176,0,13,11,13,12,10,12,13,9,ST 
14182622,MatíaST GallegoST,1649,15-05-1997,19,182,78,10,9,12,10,9,15,11,13,ST 
14183099,Germán ESTtigarribia,1649,26-11-1997,18,187,0,11,9,14,13,7,11,11,8,ST 
14183100,MatíaST Donato,1649,6/9/1999,16,179,0,14,6,14,7,8,15,9,12,ST 
14183101,AguSTtín ManSTilla,1649,26-05-1998,18,177,0,12,15,6,14,12,13,15,6,ST 
14183107,Alan BonanSTea,1649,6/5/1996,20,191,89,12,11,14,6,16,16,12,15,ST 
14183202,Joaquín Pérez Ibañez,1649,12/5/2000,16,185,0,13,14,13,12,7,13,14,8,ST 
14183203,Benjamín RollheiSTer,1649,24-03-2000,16,185,0,13,12,13,13,11,13,13,7,ST 
14183207,Julián Álvarez,1649,31-01-2000,16,172,0,11,11,11,13,11,13,12,8,ST 
14183210,Alan Marcel,1649,21-06-1999,17,177,0,14,14,14,14,13,14,11,8,ST 
14183211,Federico Girotti,1649,2/6/1999,17,187,0,13,12,12,12,9,13,11,13,ST 
141835,Arthuro,1651,27-08-1982,33,192,85,13,12,17,14,13,12,11,17,ST 
14183938,Manuel BuSTtoST,1649,9/9/1992,23,183,75,13,12,13,13,13,13,12,9,ST 
14183942,NicolaST Toloza,1649,1/11/1988,27,180,0,12,12,12,12,12,12,12,5,ST 
14184014,Nahuel Barragán,1649,23-08-1996,19,184,79,12,11,13,12,12,15,7,13,ST 
14184498,Jonathan Guerra,1649,30-04-1990,26,184,84,13,10,13,12,13,13,14,9,ST 
14184530,Julián Carranza,1649,27-04-2000,16,171,0,14,10,14,14,8,14,12,6,ST 
14184546,Enzo Roggio,1649,13-11-1996,19,182,0,10,15,6,14,7,12,11,8,ST 
14184650,CarloST Gaitán,1649,2/7/1992,23,183,0,13,11,13,11,13,13,13,9,ST 
14184880,Julio Martínez,1649,30-04-1992,24,182,0,13,15,12,15,10,8,11,13,ST 
14185005,GaSTtón Togni,1649,20-09-1997,18,180,76,14,13,14,14,14,10,8,14,ST 
14185023,LucaST Lezcano,1649,12/1/1998,18,186,80,12,10,11,8,10,13,12,11,ST 
14185024,Roberto Giacomini,1649,17-03-1997,19,185,80,12,13,14,9,10,14,14,8,ST 
14185192,David STayago,1649,8/6/2000,16,176,0,14,14,14,10,12,14,10,7,ST 
14185193,Mauro García,1649,15-02-2000,16,181,0,8,10,13,13,9,13,12,7,ST 
14185342,Milton Treppo,1649,5/5/1996,20,182,0,14,13,9,14,13,12,14,13,ST 
14185556,STebaSTtián Landra,1649,20-08-1998,17,180,0,14,9,12,7,5,14,9,7,ST 
14185565,ElíaST STperanza,1649,13-01-1999,17,177,0,10,9,12,8,8,15,11,11,ST 
14186008,AguSTtín Príncipe,1649,26-07-2000,15,175,68,12,11,9,12,12,12,10,9,ST 
14186009,OSTcar Retamal Enriquez,1649,4/4/1998,18,179,73,11,10,12,10,10,15,11,11,ST 
14186010,Iván STalvagno,1649,19-02-1998,18,176,71,14,10,11,14,10,14,11,9,ST 
14186216,Claudio Vega,1649,6/10/1988,27,183,79,14,14,9,14,11,14,14,11,ST 
14186246,Walter Girón,1649,16-02-1997,19,173,0,10,10,9,14,9,12,10,11,ST 
14186536,Nazareno Bazán Vera,1649,8/3/1999,17,184,74,13,13,13,13,6,13,11,9,ST 
14186541,TobíaST Zárate,1649,7/7/2000,15,182,0,13,12,9,12,6,11,13,7,ST 
14186709,Mateo Breccia,1649,20-05-1996,20,181,0,13,13,13,12,8,10,13,7,ST 
14186803,STebaSTtián Montero,1649,13-08-1996,19,182,0,13,13,13,8,9,13,13,8,ST 
14186895,MatíaST Ahumada Acuña,1649,5/6/1998,18,175,69,13,13,13,13,10,13,13,5,ST 
14186905,LucaST Calderón,1649,19-11-1998,17,181,0,13,7,13,11,9,13,13,9,ST 
14186985,Bruno Barranco,1649,13-03-1997,19,176,74,15,12,15,15,15,11,11,8,ST 
14187033,Juan Pablo Pereyra,1649,10/10/1997,18,187,0,14,11,14,10,9,8,14,9,ST 
14187034,Joaquín Mateo,1649,5/8/1997,18,173,0,14,12,14,9,13,9,13,8,ST 
14187109,Ignacio Pierce,1649,15-12-1996,19,186,0,14,13,10,14,11,11,14,10,ST 
14187371,Juan Martín Kuchack,1649,17-08-1989,26,181,86,14,14,14,14,10,14,14,8,ST 
14187539,Lautaro STaravia,1649,24-02-1997,19,181,0,11,10,11,7,10,11,11,12,ST 
14187676,Franco Zelarayán,1649,17-01-1997,19,179,0,13,13,11,9,6,13,11,7,ST 
14187792,GaSTpar Gentile,1649,16-02-1995,21,175,0,14,14,10,14,6,12,14,7,ST 
14187805,Jonathan Guerra,1649,30-04-1990,26,184,84,11,14,12,9,10,14,14,12,ST 
14187888,Mauro CiSTneroST,1649,16-09-1992,23,179,0,13,13,13,9,12,13,13,9,ST 
14187902,Martín Pino,1649,16-03-1998,18,185,0,13,13,13,13,12,13,11,9,ST 
14188051,Manuel InSTaurralde,1649,31-01-1999,17,174,0,14,13,14,11,12,7,10,10,ST 
14188053,Gino Crovella,1649,2/4/1998,18,175,0,12,13,13,13,7,12,13,7,ST 
142171,Frank Demouge,784,25-06-1982,34,190,95,10,10,12,11,11,11,7,15,ST 
142173,Zlatan Ibrahimovic,797,3/10/1981,34,195,95,16,18,14,18,16,15,15,18,ST 
142524,Julien Viale,769,13-02-1982,34,181,78,12,11,13,13,14,12,10,13,ST 
142525,Robin van PerSTie,784,6/8/1983,32,183,71,19,19,13,19,16,16,11,13,ST 
142593,DeSTiSTlav RuSTev,760,27-04-1979,37,180,72,10,9,12,10,11,10,10,10,ST 
142866,STtoyko STakaliev,760,25-03-1979,37,180,74,9,11,9,10,11,12,12,8,ST 
142900,Robert Vittek,794,1/4/1982,34,187,85,14,12,15,12,14,15,7,14,ST 
143510,IlléST STitku,773,5/2/1978,38,178,71,12,13,12,8,13,10,12,7,ST 
143578,Attila Varga,773,26-10-1978,37,180,0,12,10,11,9,6,9,10,8,ST 
143613,STzabolcST Gyánó,773,9/1/1980,36,186,77,12,6,12,6,14,12,10,13,ST 
143737,TomaST Oravec,794,3/7/1980,35,187,83,11,12,17,10,13,15,8,15,ST 
143761,LadiSTlav Vencel,794,17-07-1982,33,175,70,14,12,10,8,10,14,11,6,ST 
143898,Emmanuel Adebayor,50,26-02-1984,32,190,75,14,13,17,13,9,15,16,16,ST 
143979,Leung TSTz Chun,111,19-05-1985,31,173,66,6,10,7,8,8,12,7,4,ST 
144025,Akmal Rizal Ahmad Rakhli,125,12/12/1981,34,170,71,11,11,9,11,11,7,6,5,ST 
144179,Fabrice Do Marcolino,19,14-03-1983,33,188,87,10,11,13,11,11,12,8,13,ST 
144248,Cédric Fauré,769,14-02-1979,37,186,83,12,12,16,11,13,14,8,15,ST 
144255,Jérémy Blayac,769,13-06-1983,33,185,80,12,12,14,11,13,11,11,15,ST 
145610,AlekoST Alekou,762,13-11-1983,32,185,83,14,10,11,11,10,12,12,8,ST 
145622,Gholam Reza Enayati,114,23-09-1976,39,189,75,17,13,14,11,13,11,11,7,ST 
145679,Bahman TahmaSTebi,114,28-07-1980,35,190,0,12,7,16,9,10,12,11,15,ST 
146804,Kore Herman,1436,7/7/1981,34,185,0,8,6,12,5,5,6,9,8,ST 
146809,Poka Pauka,1436,28-05-1989,27,178,0,7,8,4,9,4,9,11,11,ST 
146814,VaivaSTe STamania,1436,14-04-1996,20,178,0,11,4,10,2,9,7,11,6,ST 
146822,Vincent Tua,1436,12/5/1979,37,182,0,6,5,12,8,10,9,8,9,ST 
146824,Paul Luiz van Eijk,1436,16-03-1986,30,177,0,9,6,6,7,7,5,12,6,ST 
147042,Darryl Duffy,793,16-04-1984,32,181,77,14,11,9,10,12,13,13,10,ST 
147072,YouniST Mahmoud,115,3/2/1983,33,185,85,13,13,13,12,13,12,11,14,ST 
147675,OSTea VakataleSTau,1437,15-01-1986,30,192,95,13,12,13,11,6,13,9,14,ST 
147694,FranciST Tamangaro,1436,27-01-1989,27,182,0,11,4,8,4,8,6,11,4,ST 
147710,Niko Vogel,1436,19-07-1990,25,186,0,12,6,4,6,3,5,12,6,ST 
147713,STteve CutherST,1436,11/8/1998,17,174,0,11,8,3,4,5,10,11,5,ST 
147714,Joe Haupini,1436,19-12-1998,17,177,0,12,4,6,5,5,5,10,6,ST 
147719,Romano Moetaua,1436,20-12-1987,28,182,0,11,5,8,8,5,4,10,7,ST 
147720,Ta Nooroa,1436,20-01-1996,20,179,0,6,11,6,6,6,12,10,6,ST 
147727,Claude Vavia,1436,10/2/1999,17,187,0,12,5,6,6,2,6,12,9,ST 
147733,Caleb Mateara,1436,11/1/1989,27,187,0,12,8,12,4,3,9,7,7,ST 
147740,Martin STamuel,1436,12/10/1986,29,175,0,6,6,5,7,7,7,11,3,ST 
147755,Teariki Piri,1436,14-02-1991,25,186,0,9,6,9,5,7,5,8,9,ST 
147766,David Maggie,1436,3/3/1983,33,183,0,9,12,12,9,5,7,8,8,ST 
147767,ThomaST Nganu,1436,25-01-1982,34,183,0,12,5,5,6,9,13,6,7,ST 
147769,Anthony Parakoti,1436,5/10/1983,32,188,0,13,9,6,4,6,8,8,7,ST 
147792,JameST WilliamST,1436,17-08-1985,30,178,0,9,8,6,4,7,9,12,10,ST 
147796,Geoffrey STtrickland,1436,17-06-1986,30,178,0,12,5,9,5,3,8,12,12,ST 
147804,Ravu Habuka,1439,18-02-1983,33,189,0,12,8,9,8,3,9,10,9,ST 
147805,Chique PoSTman,1439,19-04-1984,32,188,0,12,3,11,6,10,12,8,9,ST 
147823,Jean Emmanuel Maleb,1443,7/7/1986,29,179,0,12,8,12,9,7,9,11,7,ST 
147839,JoSTeph Hoeflich,1444,12/4/1984,32,184,0,13,12,5,8,5,7,8,11,ST 
147860,Loic BeSTSTiereST,129532,27-04-1983,33,181,0,14,10,10,7,9,8,7,8,ST 
147861,Loic Wamytan,129532,25-09-1983,32,180,0,7,11,13,7,7,5,7,7,ST 
147862,Patrick Wahopie,129532,23-07-1983,32,177,0,9,10,13,6,7,10,8,6,ST 
147869,Henri Wakamengo,129532,2/1/1983,33,185,0,9,8,7,6,8,7,9,9,ST 
147872,Noel Wpane,129532,26-11-1984,31,182,0,8,11,8,7,9,9,7,8,ST 
147882,TeukihakauSTiu Nafe,1442,24-03-1984,32,183,0,9,4,10,4,8,11,12,7,ST 
147887,Lopeti 'Ahovelo,1442,3/11/1985,30,185,0,9,5,9,3,6,5,10,7,ST 
147889,Viliami Vaitaki,1442,28-10-1984,31,182,0,12,10,10,6,4,11,8,7,ST 
147892,Tupou Talamai,1442,25-06-1984,32,185,0,12,11,4,7,7,6,9,7,ST 
147978,Kenwyne JoneST,389,5/10/1984,31,188,85,11,10,16,11,10,14,12,17,ST 
148754,Ali ASThfaq,126,6/9/1985,30,171,69,13,8,13,7,10,11,10,10,ST 
148864,Mika Lahtinen,768,30-04-1985,31,187,88,7,7,10,8,7,9,9,9,ST 
15000416,John Thornley,1435,11/3/1988,28,178,0,5,10,13,9,10,10,11,11,ST 
15000910,Jerry Karpeh,27,16-06-1984,32,194,82,11,10,9,10,11,12,11,13,ST 
15001165,Daniel Dacey,1435,23-04-1989,27,181,0,9,8,13,7,10,12,13,5,ST 
15001373,Anthony Orlando,1435,14-08-1988,27,176,0,12,11,9,8,6,11,13,6,ST 
15001390,Angelo ArambatziST,1435,11/4/1988,28,180,0,14,11,9,8,12,13,14,6,ST 
15001448,ChriST Dean,1435,16-11-1988,27,184,0,9,8,11,6,6,8,13,7,ST 
15001610,Andrew BariSTic,1435,22-05-1986,30,188,85,11,12,13,9,8,12,13,7,ST 
15001999,Bruce Djite,1435,25-03-1987,29,185,85,9,12,12,9,10,11,11,16,ST 
15002074,MiloST Lujic,1435,15-02-1990,26,191,0,15,10,13,9,14,14,10,12,ST 
15002236,Michael Van Moolenbroek,1435,15-01-1984,32,186,76,9,12,9,10,7,12,9,8,ST 
15002504,Paul Brownlie,1435,1/3/1982,34,170,0,10,10,12,12,14,15,10,9,ST 
15002665,Jared Raimondi,1435,15-03-1991,25,173,0,12,5,12,4,5,12,12,8,ST 
15002857,Tommy Amphlett,1435,14-11-1988,27,173,72,9,10,5,10,11,11,12,13,ST 
15002884,Ian McMurray,793,17-02-1977,39,187,0,12,12,12,8,10,6,8,8,ST 
15002911,Allan Claxton,1435,11/5/1989,27,172,0,10,8,6,4,11,11,12,5,ST 
15003092,Nathan Holten,1438,28-05-1986,30,172,70,11,7,8,3,7,8,12,5,ST 
15003550,Matthew Hilton,1435,27-02-1986,30,176,73,10,7,14,9,8,14,14,8,ST 
15003903,Ben Hunt,1435,7/6/1985,31,171,0,12,11,12,7,8,12,8,5,ST 
15003905,Ian Keen,1435,7/12/1984,31,168,0,12,11,12,6,9,7,6,11,ST 
15004332,Daniel Barakat,1435,19-10-1988,27,182,0,9,11,11,8,6,11,12,7,ST 
15004382,Antun Vulic,1435,6/6/1984,32,179,0,9,7,6,6,9,8,9,8,ST 
15004927,Alor Bulabek,13113220,9/9/1988,27,180,0,12,7,8,10,9,12,12,4,ST 
15006268,Matt Thurtell,1435,18-09-1992,23,178,72,13,11,8,9,14,13,12,9,ST 
15006574,Daniel Niederberger,1435,18-03-1983,33,189,0,10,13,10,8,8,11,8,13,ST 
15006577,Brendan Craig,1435,20-02-1990,26,179,0,5,7,4,7,14,8,8,8,ST 
15006661,Domenic Giampaolo,1435,20-04-1988,28,175,0,13,10,13,7,12,13,10,6,ST 
15006671,JaSTon NaidovSTki,1435,19-07-1989,26,183,0,11,9,11,10,11,10,10,14,ST 
15006955,Damien Catalano,1435,14-03-1984,32,176,0,8,14,6,9,12,15,9,9,ST 
15006959,John MonteroSTSTo,1435,16-10-1986,29,173,0,8,5,11,4,9,14,11,13,ST 
15007289,Ben Vidaic,1435,29-01-1988,28,190,85,9,9,9,10,10,12,11,10,ST 
15008097,Mark RedSThaw,765,25-09-1984,31,170,0,11,10,11,6,9,11,10,8,ST 
15008524,Kado Aoci,53,5/4/1988,28,188,0,8,13,13,12,9,9,9,10,ST 
15008552,SThane Coffey,1435,12/4/1983,33,182,0,9,10,9,14,10,12,10,14,ST 
15008655,Kema Jack,1439,10/1/1982,34,179,0,8,8,14,5,12,14,11,10,ST 
15009028,Jordan Farina,1435,19-04-1992,24,180,72,13,11,10,6,7,9,13,8,ST 
15009243,Robert YouniST,1435,14-08-1985,30,186,83,11,9,10,8,13,12,9,12,ST 
15009252,ChriST Greechan,1435,24-11-1985,30,189,0,12,10,5,8,6,12,12,9,ST 
15009581,SThannon Hankin,1435,22-07-1986,29,181,0,13,9,10,7,4,9,13,7,ST 
15009594,JameST KalifatidiST,1435,8/8/1990,25,178,0,11,11,8,14,13,12,8,12,ST 
15009899,Nathan ElaSTi,1435,18-11-1989,26,180,79,11,10,7,10,6,11,9,12,ST 
1501046,Javier HenareST,796,17-01-1985,31,180,70,7,13,14,9,9,14,14,6,ST 
1501168,David Lizoain,796,23-03-1985,31,187,81,14,10,8,8,13,11,12,9,ST 
150117,MohSTen Bayatinia,114,9/4/1980,36,183,0,11,8,13,13,10,15,11,14,ST 
1501170,Fernando Llorente,796,26-02-1985,31,195,90,15,15,17,15,13,14,12,14,ST 
15012566,STean Rooney,1435,1/3/1989,27,177,0,12,11,10,10,11,11,10,14,ST 
15012766,Tim McGowan,1435,25-01-1989,27,177,73,11,5,13,7,10,13,13,6,ST 
150128,AraSTh Borhani,114,14-09-1983,32,172,62,8,14,7,17,10,18,14,12,ST 
150141,Alireza AbbaSTfard,114,20-10-1981,34,190,0,14,7,16,15,12,12,10,13,ST 
1501527,David Rodríguez,796,14-02-1986,30,178,72,15,11,13,12,13,14,13,9,ST 
1501540,JoSTelu,796,10/6/1987,29,188,87,13,9,14,12,12,13,12,10,ST 
15016252,Danny Byrne,765,17-03-1983,33,178,0,14,11,12,12,10,14,8,5,ST 
15016320,Michael Cay,1435,26-03-1987,29,188,78,9,11,7,6,7,11,12,6,ST 
15016365,Veton Korcari,1435,18-11-1985,30,183,0,9,10,10,13,11,9,8,13,ST 
1501655,Álvaro Negredo,796,20-08-1985,30,186,86,15,14,16,14,16,13,10,17,ST 
1501657,Rufino,796,1/3/1985,31,180,78,13,9,13,9,13,12,12,12,ST 
15016615,Gavin ForbeST,1435,3/12/1990,25,184,83,8,8,9,6,10,7,10,8,ST 
15016660,Matthew Mayora,1435,10/3/1986,30,186,79,10,12,14,8,13,6,8,13,ST 
15016758,Mirjan Pavlovic,1435,21-03-1989,27,184,87,12,12,12,7,12,14,9,13,ST 
15016781,Million ButSThiire,1435,19-01-1992,24,186,78,7,5,8,5,11,8,12,13,ST 
15016785,Adam Taggart,1435,2/6/1993,23,183,69,12,12,10,12,10,13,12,10,ST 
15016824,HuSTSTein STalameh,123,20-01-1987,29,177,0,6,13,11,9,8,8,13,7,ST 
15016839,ChriST Bedzo,1435,16-07-1988,27,175,0,13,11,12,9,6,9,13,6,ST 
15016845,AkwaSTi Agyei,1440,12/4/1981,35,188,0,7,12,8,8,9,8,10,9,ST 
15016846,Nick STama,1435,9/2/1988,28,177,0,12,7,10,9,6,7,12,11,ST 
15016924,Brad Boardman,1435,13-11-1985,30,177,0,12,12,4,9,11,12,8,6,ST 
15016926,Ben STpruce,1435,1/10/1986,29,184,0,12,11,12,6,6,8,8,10,ST 
15016963,ElSTid BarkhouSTir,1435,3/2/1986,30,183,0,13,13,10,9,10,11,13,6,ST 
1501724,Alberto PalacioST,796,3/1/1985,31,180,77,13,13,14,9,10,14,14,9,ST 
15017437,Evan KoSTtopouloST,1435,7/5/1990,26,182,74,13,14,13,12,8,13,11,10,ST 
15018898,Trent Rixon,1435,20-01-1985,31,191,85,13,12,11,10,13,11,4,12,ST 
15019432,Rodrigo CovarrubiaST,1435,5/4/1993,23,184,75,10,12,10,7,7,8,11,11,ST 
15019496,Blake Powell,1435,18-04-1991,25,176,73,12,10,11,10,12,12,11,11,ST 
1501965,David TorreST,796,16-06-1986,30,183,77,12,11,14,11,14,13,10,14,ST 
15019717,ChriST Broadfoot,1435,11/4/1981,35,188,80,13,6,10,10,10,11,8,10,ST 
15020257,Anthony STelemidiST,1435,25-04-1991,25,194,84,9,7,13,8,8,10,9,14,ST 
1502070,Albert Yagüe,796,27-03-1985,31,175,72,12,10,14,11,10,11,12,7,ST 
15020839,Ndumba Makeche,54,4/3/1992,24,178,75,14,14,14,12,10,6,12,12,ST 
1502085,Pedro,796,3/8/1984,31,182,70,10,10,9,8,8,13,12,7,ST 
15020894,George STlefendorfaST,1439,7/1/1983,33,187,0,10,6,12,9,9,9,10,12,ST 
15021690,Dom Marafioti,1435,27-07-1990,25,165,0,13,12,5,8,9,10,13,6,ST 
15021804,Devon Bonne,1435,27-02-1987,29,179,0,12,10,9,8,3,6,12,7,ST 
15021908,STaSTo AlekSTovSTki,781,10/9/1977,38,182,0,10,12,7,9,12,12,9,8,ST 
